,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
8582,6524,Australia,Australia and Papua New Guinea,Australia,,-20.6,150.76667,Great Barrier Reef,,Reef 20324,,,Yes,0,,3
8583,6539,Australia,Australia and Papua New Guinea,Australia,,-20.70833,150.76667,Great Barrier Reef,,Reef 20340,,,Yes,0,,3
8584,6815,Australia,Australia and Papua New Guinea,Australia,,-21.225,150.76667,Great Barrier Reef,,Reef 21080,,GBR,Yes,0,,3
8589,7334,Australia,Australia and Papua New Guinea,Australia,,-22.52,150.77167,Great Barrier Reef,Fringing,Round Island Reef  ( Reef 22163 ),,GBR,Yes,0,,3
8590,7326,Australia,Australia and Papua New Guinea,Australia,,-22.47833,150.775,Great Barrier Reef,,Entrance Island Reef,,GBR,Yes,0,,3
8591,6473,Australia,Australia and Papua New Guinea,Australia,,-20.25,150.775,Great Barrier Reef,,Reef 20171,,,Yes,0,,3
8592,6519,Australia,Australia and Papua New Guinea,Australia,,-20.566670000000002,150.775,Great Barrier Reef,,Reef 20318,,,Yes,0,,3
8593,6535,Australia,Australia and Papua New Guinea,Australia,,-20.683329999999998,150.775,Great Barrier Reef,,Reef 20336,,,Yes,0,,3
8594,6800,Australia,Australia and Papua New Guinea,Australia,,-21.058329999999998,150.775,Great Barrier Reef,,Reef 21064,,GBR,Yes,0,,3
8595,6802,Australia,Australia and Papua New Guinea,Australia,,-21.09167,150.775,Great Barrier Reef,,Reef 21066,,GBR,Yes,0,,3
8596,6821,Australia,Australia and Papua New Guinea,Australia,,-21.34167,150.775,Great Barrier Reef,,Reef 21086,,GBR,Yes,0,,3
8597,7336,Australia,Australia and Papua New Guinea,Australia,,-22.52833,150.78167,Great Barrier Reef,,Launch Rocks Reef,,GBR,Yes,0,,3
8599,6483,Australia,Australia and Papua New Guinea,Australia,,-20.308329999999998,150.78333,Great Barrier Reef,,Reef 20181,,,Yes,0,,3
8605,7329,Australia,Australia and Papua New Guinea,Australia,,-22.63167,150.78833,Great Barrier Reef,,Single Rock Reef,,GBR,Yes,0,,3
8606,6805,Australia,Australia and Papua New Guinea,Australia,,-21.133329999999997,150.79166999999998,Great Barrier Reef,,Reef 21070,,GBR,Yes,0,,3
8607,6814,Australia,Australia and Papua New Guinea,Australia,,-21.21667,150.79166999999998,Great Barrier Reef,,Reef 21079,,GBR,Yes,0,,3
8612,7327,Australia,Australia and Papua New Guinea,Australia,,-22.566670000000002,150.8,Great Barrier Reef,,Quoin Island Reef,,GBR,Yes,0,,3
8613,7345,Australia,Australia and Papua New Guinea,Australia,,-22.95,150.8,Great Barrier Reef,,East of Water Park Point,,,Yes,0,,3
8614,7351,Australia,Australia and Papua New Guinea,Australia,,-22.933329999999998,150.8,Great Barrier Reef,,Reef 22155,,GBR,Yes,0,,3
8615,6424,Australia,Australia and Papua New Guinea,Australia,,-20.633329999999997,150.8,Great Barrier Reef,,Molar Reef,,,Yes,0,,3
8616,6482,Australia,Australia and Papua New Guinea,Australia,,-20.3,150.8,Great Barrier Reef,,Reef 20180,,,Yes,0,,3
8617,6514,Australia,Australia and Papua New Guinea,Australia,,-20.525,150.8,Great Barrier Reef,,Reef 20313,,,Yes,0,,3
8618,7344,Australia,Australia and Papua New Guinea,Australia,,-22.7,150.80833,Great Barrier Reef,,East of Cape Manifold,,,Yes,0,,3
8619,6492,Australia,Australia and Papua New Guinea,Australia,,-20.35833,150.80833,Great Barrier Reef,,Reef 20188,,,Yes,0,,3
8621,7328,Australia,Australia and Papua New Guinea,Australia,,-22.625,150.81333,Great Barrier Reef,,Double Rock Reef ( Reef 22150 ),,GBR,Yes,0,,3
8622,7332,Australia,Australia and Papua New Guinea,Australia,,-22.8,150.81333,Great Barrier Reef,,Five Rocks Reef,,GBR,Yes,0,,3
8626,6540,Australia,Australia and Papua New Guinea,Australia,,-20.71667,150.81667,Great Barrier Reef,,Reef 20341,,,Yes,0,,3
8627,6544,Australia,Australia and Papua New Guinea,Australia,,-20.8,150.81667,Great Barrier Reef,,Reef 20345,,,Yes,0,,3
8631,6520,Australia,Australia and Papua New Guinea,Australia,,-20.566670000000002,150.825,Great Barrier Reef,,Reef 20319,,,Yes,0,,3
8632,6813,Australia,Australia and Papua New Guinea,Australia,,-21.2,150.825,Great Barrier Reef,,Reef 21078,,GBR,Yes,0,,3
8635,6506,Australia,Australia and Papua New Guinea,Australia,,-20.5,150.83333000000002,Great Barrier Reef,,Reef 20202,,,Yes,0,,3
8636,6536,Australia,Australia and Papua New Guinea,Australia,,-20.7,150.83333000000002,Great Barrier Reef,,Reef 20337,,,Yes,0,,3
8637,6801,Australia,Australia and Papua New Guinea,Australia,,-21.075,150.83333000000002,Great Barrier Reef,,Reef 21065,,GBR,Yes,0,,3
8638,6804,Australia,Australia and Papua New Guinea,Australia,,-21.133329999999997,150.83333000000002,Great Barrier Reef,,Reef 21068,,GBR,Yes,0,,3
8640,6521,Australia,Australia and Papua New Guinea,Australia,,-20.575,150.84167,Great Barrier Reef,,Reef 20320,,,Yes,0,,3
8642,6494,Australia,Australia and Papua New Guinea,Australia,,-20.375,150.85,Great Barrier Reef,,Reef 20190,,,Yes,0,,3
8643,6809,Australia,Australia and Papua New Guinea,Australia,,-21.15833,150.85,Great Barrier Reef,,Reef 21074,,GBR,Yes,0,,3
8645,6495,Australia,Australia and Papua New Guinea,Australia,,-20.366670000000003,150.85833,Great Barrier Reef,,Reef 20191,,,Yes,0,,3
8646,6503,Australia,Australia and Papua New Guinea,Australia,,-20.475,150.85833,Great Barrier Reef,,Reef 20199,,,Yes,0,,3
8647,6526,Australia,Australia and Papua New Guinea,Australia,,-20.616670000000003,150.85833,Great Barrier Reef,,Reef 20327,,,Yes,0,,3
8648,6808,Australia,Australia and Papua New Guinea,Australia,,-21.14167,150.85833,Great Barrier Reef,,Reef 21073,,GBR,Yes,0,,3
8650,6513,Australia,Australia and Papua New Guinea,Australia,,-20.51667,150.86667,Great Barrier Reef,,Reef 20312,,,Yes,0,,3
8651,6523,Australia,Australia and Papua New Guinea,Australia,,-20.59167,150.86667,Great Barrier Reef,,Reef 20323,,,Yes,0,,3
8652,6534,Australia,Australia and Papua New Guinea,Australia,,-20.675,150.86667,Great Barrier Reef,,Reef 20335,,,Yes,0,,3
8653,6798,Australia,Australia and Papua New Guinea,Australia,,-21.03333,150.86667,Great Barrier Reef,,Reef 21062,,GBR,Yes,0,,3
8658,6811,Australia,Australia and Papua New Guinea,Australia,,-21.191670000000002,150.875,Great Barrier Reef,,Reef 21076,,GBR,Yes,0,,3
8660,6816,Australia,Australia and Papua New Guinea,Australia,,-21.225,150.88333,Great Barrier Reef,,Reef 21081,,GBR,Yes,0,,3
8663,6543,Australia,Australia and Papua New Guinea,Australia,,-20.78333,150.89167,Great Barrier Reef,,Reef 20344,,,Yes,0,,3
8670,6499,Australia,Australia and Papua New Guinea,Australia,,-20.41667,150.9,Great Barrier Reef,,Reef 20195,,,Yes,0,,3
8671,6545,Australia,Australia and Papua New Guinea,Australia,,-20.808329999999998,150.9,Great Barrier Reef,,Reef 20346,,,Yes,0,,3
8672,6803,Australia,Australia and Papua New Guinea,Australia,,-21.116670000000003,150.9,Great Barrier Reef,,Reef 21067,,GBR,Yes,0,,3
8673,6817,Australia,Australia and Papua New Guinea,Australia,,-21.25,150.9,Great Barrier Reef,,Reef 21082,,GBR,Yes,0,,3
8675,6527,Australia,Australia and Papua New Guinea,Australia,,-20.625,150.90833,Great Barrier Reef,,Reef 20328,,,Yes,0,,3
8676,6542,Australia,Australia and Papua New Guinea,Australia,,-20.76667,150.90833,Great Barrier Reef,,Reef 20343,,,Yes,0,,3
8681,6502,Australia,Australia and Papua New Guinea,Australia,,-20.46667,150.91666999999998,Great Barrier Reef,,Reef 20198,,,Yes,0,,3
8682,6551,Australia,Australia and Papua New Guinea,Australia,,-20.96667,150.91666999999998,Great Barrier Reef,,Reef 20353,,,Yes,0,,3
8683,6818,Australia,Australia and Papua New Guinea,Australia,,-21.258329999999997,150.91666999999998,Great Barrier Reef,,Reef 21083,,GBR,Yes,0,,3
8686,6538,Australia,Australia and Papua New Guinea,Australia,,-20.725,150.925,Great Barrier Reef,,Reef 20339,,,Yes,0,,3
8687,6799,Australia,Australia and Papua New Guinea,Australia,,-21.025,150.925,Great Barrier Reef,,Reef 21063,,GBR,Yes,0,,3
8694,6500,Australia,Australia and Papua New Guinea,Australia,,-20.41667,150.93333,Great Barrier Reef,,Reef 20196,,,Yes,0,,3
8695,6810,Australia,Australia and Papua New Guinea,Australia,,-21.16667,150.93333,Great Barrier Reef,,Reef 21075,,GBR,Yes,0,,3
8696,6812,Australia,Australia and Papua New Guinea,Australia,,-21.191670000000002,150.93333,Great Barrier Reef,,Reef 21077,,GBR,Yes,0,,3
8697,6819,Australia,Australia and Papua New Guinea,Australia,,-21.275,150.93333,Great Barrier Reef,,Reef 21084,,GBR,Yes,0,,3
8700,6820,Australia,Australia and Papua New Guinea,Australia,,-21.308329999999998,150.94167,Great Barrier Reef,,Reef 21085,,GBR,Yes,0,,3
8705,6541,Australia,Australia and Papua New Guinea,Australia,,-20.76667,150.95,Great Barrier Reef,,Reef 20342,,,Yes,0,,3
8706,6552,Australia,Australia and Papua New Guinea,Australia,,-20.975,150.95,Great Barrier Reef,,Reef 20354,,,Yes,0,,3
8708,7330,Australia,Australia and Papua New Guinea,Australia,,-22.65833,150.95833000000002,Great Barrier Reef,,Peaked Island Reef,,GBR,Yes,0,,3
8710,6529,Australia,Australia and Papua New Guinea,Australia,,-20.633329999999997,150.95833000000002,Great Barrier Reef,,Reef 20330,,,Yes,0,,3
8711,6547,Australia,Australia and Papua New Guinea,Australia,,-20.89167,150.95833000000002,Great Barrier Reef,,Reef 20348,,,Yes,0,,3
8720,6530,Australia,Australia and Papua New Guinea,Australia,,-20.65,150.98333,Great Barrier Reef,,Reef 20331,,,Yes,0,,3
8721,6537,Australia,Australia and Papua New Guinea,Australia,,-20.683329999999998,150.98333,Great Barrier Reef,,Reef 20338,,,Yes,0,,3
8722,6546,Australia,Australia and Papua New Guinea,Australia,,-20.866670000000003,150.98333,Great Barrier Reef,,Reef 20347,,,Yes,0,,3
8723,6822,Australia,Australia and Papua New Guinea,Australia,,-21.39167,150.98333,Great Barrier Reef,,Reef 21087,,GBR,Yes,0,,3
8727,7331,Australia,Australia and Papua New Guinea,Australia,,-22.73333,150.99167,Great Barrier Reef,,Flat Island Reef,,GBR,Yes,0,,3
8728,6528,Australia,Australia and Papua New Guinea,Australia,,-20.633329999999997,150.99167,Great Barrier Reef,,Reef 20329,,,Yes,0,,3
8730,6554,Australia,Australia and Papua New Guinea,Australia,,-20.55,151.0,Great Barrier Reef,,Reef 20321,,,Yes,0,,3
8731,6555,Australia,Australia and Papua New Guinea,Australia,,-20.83333,151.0,Great Barrier Reef,,Reef 20350,,,Yes,0,,3
8732,6558,Australia,Australia and Papua New Guinea,Australia,,-20.616670000000003,151.0,Great Barrier Reef,,Reef 20357,,,Yes,0,,3
8733,6562,Australia,Australia and Papua New Guinea,Australia,,-20.7,151.0,Great Barrier Reef,,Reef 20361,,,Yes,0,,3
8734,6576,Australia,Australia and Papua New Guinea,Australia,,-20.816670000000002,151.0,Great Barrier Reef,,Reef 20375,,,Yes,0,,3
8735,6837,Australia,Australia and Papua New Guinea,Australia,,-21.116670000000003,151.0,Great Barrier Reef,,Reef 21069,,GBR,Yes,0,,3
8738,6561,Australia,Australia and Papua New Guinea,Australia,,-20.683329999999998,151.00833,Great Barrier Reef,,Reef 20360,,,Yes,0,,3
8739,6866,Australia,Australia and Papua New Guinea,Australia,,-21.21667,151.00833,Great Barrier Reef,,Reef 21116,,GBR,Yes,0,,3
8741,6553,Australia,Australia and Papua New Guinea,Australia,,-20.75,151.01667,Great Barrier Reef,,Cockatoo Reef,,,Yes,0,,3
8742,6556,Australia,Australia and Papua New Guinea,Australia,,-20.54167,151.01667,Great Barrier Reef,,Reef 20355,,,Yes,0,,3
8746,6559,Australia,Australia and Papua New Guinea,Australia,,-20.64167,151.025,Great Barrier Reef,,Reef 20358,,,Yes,0,,3
8747,6560,Australia,Australia and Papua New Guinea,Australia,,-20.65833,151.03333,Great Barrier Reef,,Reef 20359,,,Yes,0,,3
8748,6563,Australia,Australia and Papua New Guinea,Australia,,-20.691670000000002,151.03333,Great Barrier Reef,,Reef 20362,,,Yes,0,,3
8750,6582,Australia,Australia and Papua New Guinea,Australia,,-20.91667,151.04166999999998,Great Barrier Reef,,Reef 20380,,,Yes,0,,3
8751,6865,Australia,Australia and Papua New Guinea,Australia,,-21.175,151.04166999999998,Great Barrier Reef,,Reef 21115,,GBR,Yes,0,,3
8761,6566,Australia,Australia and Papua New Guinea,Australia,,-20.7,151.06667,Great Barrier Reef,,Reef 20365,,,Yes,0,,3
8762,6570,Australia,Australia and Papua New Guinea,Australia,,-20.808329999999998,151.06667,Great Barrier Reef,,Rip Cay Reef  A,,,Yes,0,,3
8763,6571,Australia,Australia and Papua New Guinea,Australia,,-20.875,151.06667,Great Barrier Reef,,Reef 20370B,,,Yes,0,,3
8764,6879,Australia,Australia and Papua New Guinea,Australia,,-21.34167,151.06667,Great Barrier Reef,,Reef 21129,,GBR,Yes,0,,3
8766,6564,Australia,Australia and Papua New Guinea,Australia,,-20.675,151.075,Great Barrier Reef,,Reef 20363,,,Yes,0,,3
8767,6850,Australia,Australia and Papua New Guinea,Australia,,-21.075,151.075,Great Barrier Reef,,Reef 21100,,GBR,Yes,0,,3
8768,6859,Australia,Australia and Papua New Guinea,Australia,,-21.125,151.075,Great Barrier Reef,,Reef 21109,,GBR,Yes,0,,3
8773,6557,Australia,Australia and Papua New Guinea,Australia,,-20.55,151.08333000000002,Great Barrier Reef,,Reef 20356,,,Yes,0,,3
8774,6565,Australia,Australia and Papua New Guinea,Australia,,-20.691670000000002,151.08333000000002,Great Barrier Reef,,Reef 20364,,,Yes,0,,3
8775,6981,Australia,Australia and Papua New Guinea,Australia,,-21.8,151.08333000000002,Great Barrier Reef,,Reef 21754,,GBR,Yes,0,,3
8776,6572,Australia,Australia and Papua New Guinea,Australia,,-20.808329999999998,151.09167,Great Barrier Reef,,Reef 20371,,,Yes,0,,3
8779,6843,Australia,Australia and Papua New Guinea,Australia,,-21.03333,151.10833,Great Barrier Reef,,Reef 21093,,GBR,Yes,0,,3
8780,6877,Australia,Australia and Papua New Guinea,Australia,,-21.29167,151.10833,Great Barrier Reef,,Reef 21127A,,,Yes,0,,3
8781,6567,Australia,Australia and Papua New Guinea,Australia,,-20.71667,151.11667,Great Barrier Reef,,Reef 20366,,,Yes,0,,3
8782,6878,Australia,Australia and Papua New Guinea,Australia,,-21.325,151.11667,Great Barrier Reef,,Reef 21127B,,,Yes,0,,3
8783,6874,Australia,Australia and Papua New Guinea,Australia,,-21.258329999999997,151.125,Great Barrier Reef,,Reef 21124,,GBR,Yes,0,,3
8784,6858,Australia,Australia and Papua New Guinea,Australia,,-21.125,151.13333,Great Barrier Reef,,Reef 21108,,GBR,Yes,0,,3
8788,6568,Australia,Australia and Papua New Guinea,Australia,,-20.71667,151.15,Great Barrier Reef,,Reef 20367,,,Yes,0,,3
8789,6569,Australia,Australia and Papua New Guinea,Australia,,-20.73333,151.15,Great Barrier Reef,,Reef 20368,,,Yes,0,,3
8790,6844,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.15,Great Barrier Reef,,Reef 21094,,GBR,Yes,0,,3
8793,6575,Australia,Australia and Papua New Guinea,Australia,,-20.8,151.16666999999998,Great Barrier Reef,,Reef 20374,,,Yes,0,,3
8794,6830,Australia,Australia and Papua New Guinea,Australia,,-21.325,151.16666999999998,Great Barrier Reef,,Storm Cay Reef,,GBR,Yes,0,,3
8795,6842,Australia,Australia and Papua New Guinea,Australia,,-21.01667,151.16666999999998,Great Barrier Reef,,Reef 21092,,GBR,Yes,0,,3
8797,6581,Australia,Australia and Papua New Guinea,Australia,,-20.9,151.18333,Great Barrier Reef,,Reef 20379,,,Yes,0,,3
8798,6588,Australia,Australia and Papua New Guinea,Australia,,-20.95833,151.18333,Great Barrier Reef,,Reef 20386,,,Yes,0,,3
8799,6860,Australia,Australia and Papua New Guinea,Australia,,-21.14167,151.18333,Great Barrier Reef,,Reef 21110,,GBR,Yes,0,,3
8800,6873,Australia,Australia and Papua New Guinea,Australia,,-21.258329999999997,151.18333,Great Barrier Reef,,Reef 21123,,GBR,Yes,0,,3
8801,6577,Australia,Australia and Papua New Guinea,Australia,,-20.866670000000003,151.19167,Great Barrier Reef,,Reef 20376,,,Yes,0,,3
8802,6869,Australia,Australia and Papua New Guinea,Australia,,-21.21667,151.19167,Great Barrier Reef,,Reef 21119,,GBR,Yes,0,,3
8804,6573,Australia,Australia and Papua New Guinea,Australia,,-20.76667,151.2,Great Barrier Reef,,Reef 20372,,,Yes,0,,3
8805,6574,Australia,Australia and Papua New Guinea,Australia,,-20.78333,151.2,Great Barrier Reef,,Reef 20373,,,Yes,0,,3
8806,6586,Australia,Australia and Papua New Guinea,Australia,,-20.89167,151.2,Great Barrier Reef,,Reef 20384,,,Yes,0,,3
8807,6891,Australia,Australia and Papua New Guinea,Australia,,-21.491670000000003,151.2,Great Barrier Reef,,Reef 21141,,GBR,Yes,0,,3
8808,6876,Australia,Australia and Papua New Guinea,Australia,,-21.3,151.205,Great Barrier Reef,,Reef 21126,,GBR,Yes,0,,3
8809,6585,Australia,Australia and Papua New Guinea,Australia,,-20.933329999999998,151.20833000000002,Great Barrier Reef,,Reef 20383,,,Yes,0,,3
8810,6857,Australia,Australia and Papua New Guinea,Australia,,-21.125,151.20833000000002,Great Barrier Reef,,Reef 21107,,GBR,Yes,0,,3
8811,6867,Australia,Australia and Papua New Guinea,Australia,,-21.2,151.21667,Great Barrier Reef,,Reef 21117,,GBR,Yes,0,,3
8812,6856,Australia,Australia and Papua New Guinea,Australia,,-21.125,151.225,Great Barrier Reef,,Reef 21106,,GBR,Yes,0,,3
8813,6578,Australia,Australia and Papua New Guinea,Australia,,-20.85,151.23333,Great Barrier Reef,,Reef 20377,,,Yes,0,,3
8814,6580,Australia,Australia and Papua New Guinea,Australia,,-20.925,151.24167,Great Barrier Reef,,Reef 20378B,,,Yes,0,,3
8815,6854,Australia,Australia and Papua New Guinea,Australia,,-21.1,151.24167,Pompey Sector,Platform,Reef 21104,,GBR,Yes,0,,3
8816,6579,Australia,Australia and Papua New Guinea,Australia,,-20.866670000000003,151.25,Great Barrier Reef,,Reef 20378A,,,Yes,0,,3
8817,6589,Australia,Australia and Papua New Guinea,Australia,,-20.96667,151.25,Great Barrier Reef,,Reef 20387,,,Yes,0,,3
8818,6835,Australia,Australia and Papua New Guinea,Australia,,-21.816670000000002,151.25,Swain Sector,Platform,Bell Cay Reef ( Reef 21435 ),,GBR,Yes,0,,3
8819,6883,Australia,Australia and Papua New Guinea,Australia,,-21.383329999999997,151.25,Great Barrier Reef,,Reef 21133,,GBR,Yes,0,,3
8825,6845,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.275,Great Barrier Reef,,Reef 21095,,GBR,Yes,0,,3
8826,6868,Australia,Australia and Papua New Guinea,Australia,,-21.2,151.275,Great Barrier Reef,,Reef 21118,,GBR,Yes,0,,3
8827,6880,Australia,Australia and Papua New Guinea,Australia,,-21.34167,151.275,Great Barrier Reef,,Reef 21130,,GBR,Yes,0,,3
8828,6884,Australia,Australia and Papua New Guinea,Australia,,-21.39167,151.275,Great Barrier Reef,,Reef 21134,,GBR,Yes,0,,3
8831,6890,Australia,Australia and Papua New Guinea,Australia,,-21.48333,151.28333,Pompey Sector,Platform,Reef 21140,,GBR,Yes,0,,3
8832,6594,Australia,Australia and Papua New Guinea,Australia,,-20.991670000000003,151.3,Great Barrier Reef,,Reef 20390,,,Yes,0,,3
8833,6862,Australia,Australia and Papua New Guinea,Australia,,-21.15,151.3,Great Barrier Reef,,Reef 21112,,GBR,Yes,0,,3
8834,6872,Australia,Australia and Papua New Guinea,Australia,,-21.25,151.3,Great Barrier Reef,,Reef 21122,,GBR,Yes,0,,3
8835,6972,Australia,Australia and Papua New Guinea,Australia,,-21.5,151.3,Great Barrier Reef,,Reef 21716,,GBR,Yes,0,,3
8837,6584,Australia,Australia and Papua New Guinea,Australia,,-20.883329999999997,151.30833,Great Barrier Reef,,Reef 20382,,,Yes,0,,3
8840,6587,Australia,Australia and Papua New Guinea,Australia,,-20.941670000000002,151.31667,Great Barrier Reef,,Reef 20385,,,Yes,0,,3
8843,6838,Australia,Australia and Papua New Guinea,Australia,,-21.025,151.325,Great Barrier Reef,,Reef 21088,,GBR,Yes,0,,3
8845,6583,Australia,Australia and Papua New Guinea,Australia,,-20.85,151.33333000000002,Great Barrier Reef,,Reef 20381,,,Yes,0,,3
8846,6592,Australia,Australia and Papua New Guinea,Australia,,-20.98333,151.33333000000002,Great Barrier Reef,,Reef 20388C,,,Yes,0,,3
8847,6882,Australia,Australia and Papua New Guinea,Australia,,-21.4,151.33333000000002,Great Barrier Reef,,Reef 21132,,GBR,Yes,0,,3
8850,6591,Australia,Australia and Papua New Guinea,Australia,,-20.98333,151.35,Great Barrier Reef,,Reef 20388B,,,Yes,0,,3
8851,6861,Australia,Australia and Papua New Guinea,Australia,,-21.14167,151.35,Great Barrier Reef,,Reef 21111,,GBR,Yes,0,,3
8853,6590,Australia,Australia and Papua New Guinea,Australia,,-20.95833,151.35833,Great Barrier Reef,,Reef 20388A,,,Yes,0,,3
8857,6853,Australia,Australia and Papua New Guinea,Australia,,-21.08333,151.36667,Great Barrier Reef,,Reef 21103,,GBR,Yes,0,,3
8858,6863,Australia,Australia and Papua New Guinea,Australia,,-21.175,151.36667,Great Barrier Reef,,Reef 21113,,GBR,Yes,0,,3
8859,6881,Australia,Australia and Papua New Guinea,Australia,,-21.366670000000003,151.36667,Great Barrier Reef,,Reef 21131,,GBR,Yes,0,,3
8861,6875,Australia,Australia and Papua New Guinea,Australia,,-21.26667,151.375,Great Barrier Reef,,Reef 21125,,GBR,Yes,0,,3
8863,6834,Australia,Australia and Papua New Guinea,Australia,,-21.60833,151.38333,Great Barrier Reef,,Heralds Prong No.3 Reef ( Reef 21434 ),,GBR,Yes,0,,3
8864,6849,Australia,Australia and Papua New Guinea,Australia,,-21.05,151.38333,Great Barrier Reef,,Reef 21099,,GBR,Yes,0,,3
8867,6833,Australia,Australia and Papua New Guinea,Australia,,-21.51667,151.4,Great Barrier Reef,,Herald Reef Prong,,GBR,Yes,0,,3
8868,6871,Australia,Australia and Papua New Guinea,Australia,,-21.241670000000003,151.4,Great Barrier Reef,,Reef 21121,,GBR,Yes,0,,3
8869,6593,Australia,Australia and Papua New Guinea,Australia,,-20.96667,151.40833,Great Barrier Reef,,Reef 20389,,,Yes,0,,3
8870,6846,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.40833,Great Barrier Reef,,Reef 21096,,GBR,Yes,0,,3
8872,6870,Australia,Australia and Papua New Guinea,Australia,,-21.21667,151.41333,Great Barrier Reef,,Reef 21120,,GBR,Yes,0,,3
8873,6839,Australia,Australia and Papua New Guinea,Australia,,-21.01667,151.41666999999998,Great Barrier Reef,,Reef 21089,,GBR,Yes,0,,3
8874,6887,Australia,Australia and Papua New Guinea,Australia,,-21.4,151.41666999999998,Great Barrier Reef,,Reef 21137,,GBR,Yes,0,,3
8875,6888,Australia,Australia and Papua New Guinea,Australia,,-21.433329999999998,151.41666999999998,Great Barrier Reef,,Reef 21138,,GBR,Yes,0,,3
8877,6848,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.42167,Great Barrier Reef,,Reef 21098,,GBR,Yes,0,,3
8878,6886,Australia,Australia and Papua New Guinea,Australia,,-21.383329999999997,151.425,Great Barrier Reef,,Reef 21136,,GBR,Yes,0,,3
8879,6864,Australia,Australia and Papua New Guinea,Australia,,-21.175,151.43333,Great Barrier Reef,,Reef 21114,,GBR,Yes,0,,3
8880,6852,Australia,Australia and Papua New Guinea,Australia,,-21.07167,151.44167,Great Barrier Reef,,Reef 21102,,GBR,Yes,0,,3
8881,6840,Australia,Australia and Papua New Guinea,Australia,,-21.01333,151.44666999999998,Great Barrier Reef,,Reef 21090,,GBR,Yes,0,,3
8884,6855,Australia,Australia and Papua New Guinea,Australia,,-21.10833,151.46667,Great Barrier Reef,,Reef 21105,,GBR,Yes,0,,3
8885,6973,Australia,Australia and Papua New Guinea,Australia,,-21.51667,151.46667,Great Barrier Reef,,Reef 21717,,GBR,Yes,0,,3
8886,6847,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.475,Great Barrier Reef,,Reef 21097,,GBR,Yes,0,,3
8887,6889,Australia,Australia and Papua New Guinea,Australia,,-21.475,151.475,Great Barrier Reef,,Reef 21139,,GBR,Yes,0,,3
8888,6940,Australia,Australia and Papua New Guinea,Australia,,-21.55,151.475,Great Barrier Reef,,Reef 21433,,GBR,Yes,0,,3
8891,6595,Australia,Australia and Papua New Guinea,Australia,,-20.991670000000003,151.48333,Great Barrier Reef,,Reef 20391,,,Yes,0,,3
8892,6885,Australia,Australia and Papua New Guinea,Australia,,-21.35833,151.48333,Great Barrier Reef,,Reef 21135,,GBR,Yes,0,,3
8895,6851,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.5,Great Barrier Reef,,Reef 21101,,GBR,Yes,0,,3
8897,6953,Australia,Australia and Papua New Guinea,Australia,,-21.625,151.51667,Great Barrier Reef,,Reef 21448,,GBR,Yes,0,,3
8898,6914,Australia,Australia and Papua New Guinea,Australia,,-21.21667,151.53333,Great Barrier Reef,,Reef 21164,,GBR,Yes,0,,3
8899,6980,Australia,Australia and Papua New Guinea,Australia,,-21.7,151.53333,Great Barrier Reef,,Reef 21751,,GBR,Yes,0,,3
8900,7352,Australia,Australia and Papua New Guinea,Australia,,-22.60833,151.54166999999998,Great Barrier Reef,,Karamea Bank,,GBR,Yes,0,,3
8901,6945,Australia,Australia and Papua New Guinea,Australia,,-21.525,151.54166999999998,Great Barrier Reef,,Reef 21440,,GBR,Yes,0,,3
8902,6912,Australia,Australia and Papua New Guinea,Australia,,-21.20833,151.55,Great Barrier Reef,,Reef 21162,,GBR,Yes,0,,3
8903,6916,Australia,Australia and Papua New Guinea,Australia,,-21.23333,151.55,Great Barrier Reef,,Reef 21167,,GBR,Yes,0,,3
8904,6836,Australia,Australia and Papua New Guinea,Australia,,-21.70833,151.55833,Great Barrier Reef,,Heralds Prong No.2 Reef ( Reef 21459 ),,GBR,Yes,0,,3
8905,6841,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.55833,Great Barrier Reef,,Reef 21091,,GBR,Yes,0,,3
8906,6892,Australia,Australia and Papua New Guinea,Australia,,-21.008329999999997,151.55833,Great Barrier Reef,,Reef 21142,,GBR,Yes,0,,3
8907,6904,Australia,Australia and Papua New Guinea,Australia,,-21.15833,151.55833,Great Barrier Reef,,Reef 21154,,GBR,Yes,0,,3
8908,6910,Australia,Australia and Papua New Guinea,Australia,,-21.183329999999998,151.55833,Great Barrier Reef,,Reef 21160,,GBR,Yes,0,,3
8909,6920,Australia,Australia and Papua New Guinea,Australia,,-21.258329999999997,151.55833,Great Barrier Reef,,Reef 21171,,GBR,Yes,0,,3
8910,6921,Australia,Australia and Papua New Guinea,Australia,,-21.308329999999998,151.55833,Great Barrier Reef,,Reef 21173,,GBR,Yes,0,,3
8911,6893,Australia,Australia and Papua New Guinea,Australia,,-21.04167,151.56667,Great Barrier Reef,,Reef 21143,,GBR,Yes,0,,3
8912,6962,Australia,Australia and Papua New Guinea,Australia,,-21.675,151.56667,Great Barrier Reef,,Reef 21457,,GBR,Yes,0,,3
