,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
3382,11566,Asia,Southeast Asia,Vietnam,,12.18333,109.23333000000001,Tre Island,Fringing,Dam Bay ( Dam Bai ),,,No,0,,3
3383,11568,Asia,Southeast Asia,Vietnam,,12.16667,109.23333000000001,Tre Island,Fringing,Mot Island,,,No,0,,3
3384,11848,Asia,Southeast Asia,Vietnam,,11.73333,109.23333000000001,,Non-reef coral community,Ninh Hai,,,No,0,,3
3385,11567,Asia,Southeast Asia,Vietnam,,12.16667,109.25,Tre Island,Fringing,Tam Island,,,No,0,,3
3386,11569,Asia,Southeast Asia,Vietnam,,12.18333,109.25,Tre Island,Fringing,Mieu Island,,,No,0,,3
3387,11850,Asia,Southeast Asia,Vietnam,,13.633329999999999,109.26666999999999,,Non-reef coral community,Cu Lao Xanh,,,No,0,,3
3388,548,Asia,Southeast Asia,Vietnam,,12.16667,109.3,Hon Mun,Fringing,Hon Mun,14.0,,No,0,,3
3389,8696,Asia,Southeast Asia,Vietnam,,13.5,109.33333,Central Vietnam,Fringing,Nha Trang,,,No,0,,3
3390,11049,Asia,North and East Asia,China,,18.16667,109.38333,Gulf of Tongking,Fringing,Ximao Islet,,,No,0,,3
3391,11050,Asia,North and East Asia,China,,18.133329999999997,109.38333,Gulf of Tongking,Fringing,Dongmao Islet,,,No,0,,3
3392,11851,Asia,Southeast Asia,Vietnam,,13.25,109.4,,Non-reef coral community,Tuy An,,,No,0,,3
3393,11849,Asia,Southeast Asia,Vietnam,,12.16667,109.41667,,Non-reef coral community,Van Phong Bay ( Vinh Van Phong ),,,No,0,,3
3394,7970,Asia,Southeast Asia,Vietnam,,14.0,109.5,Vietnam,Fringing/Platform/Patch Reef,Vietnam,,,No,0,,3
3395,11048,Asia,North and East Asia,China,,18.16667,109.51666999999999,Gulf of Tongking,Non-reef coral community,Xiaodonghai Bay ( Hsia Tun Hai ),,,No,0,,3
3396,11065,Asia,North and East Asia,China,,18.16667,109.51666999999999,Gulf of Tongking,Non-reef coral community,Ximaozhou Island ( West Coral Island ),,,No,0,,3
3397,470,Asia,North and East Asia,China,,18.116670000000003,109.56667,Hainan,Fringing,Luweitou Reef,,Hainan,No,0,,3
3398,11047,Asia,North and East Asia,China,,18.133329999999997,109.65,Gulf of Tongking,Fringing,Yalong Bay ( Lunya Bay ),,,No,0,,3
3399,11046,Asia,North and East Asia,China,,18.133329999999997,109.65,Gulf of Tongking,Fringing,Xizhou Islet,,,No,0,,3
3400,11044,Asia,North and East Asia,China,,18.133329999999997,109.65,Gulf of Tongking,Non-reef coral community,Yezhu Islet,2.0,,No,0,,3
3401,11045,Asia,North and East Asia,China,,18.133329999999997,109.65,Gulf of Tongking,Non-reef coral community,Dongzhou Islet,,,No,0,,3
3402,4318,,,Unresolved,,7.53333,109.7,Spratly Islands,Bank,Vanguard Bank,,,No,0,,3
3403,11559,Asia,Southeast Asia,Vietnam,,12.48333,109.75,,Non-reef Coral community,Khanh Hoa,,,No,0,,3
3404,12194,Asia,Southeast Asia,Malaysia,,2.11667,109.91667,,Fringing,Satang Besar ( Pulau Satang Besar ),,,No,0,,3
3405,12195,Asia,Southeast Asia,Malaysia,,2.11667,109.91667,,Fringing,Satang Kechil ( Pulau Satang Kechil ),,,No,0,,3
3406,12196,Asia,Southeast Asia,Malaysia,,2.11667,109.91667,,Fringing,Talang-talang Besar ( Pulau Talang-talang Besar ),,,No,0,,3
3407,12197,Asia,Southeast Asia,Malaysia,,2.11667,109.91667,,Fringing,Talang-talang Kechil ( Pulau Talang-talang Kechil,,,No,0,,3
3408,12198,Asia,Southeast Asia,Malaysia,,2.11667,109.91667,,Fringing,Turtle Rock,,,No,0,,3
3409,4316,,,Unresolved,,7.91667,109.96667,Spratly Islands,Bank,Prince Consort Bank,,,No,0,,3
3410,7931,Asia,North and East Asia,China,,23.0,110.0,China,Atoll/Fringing,China,,,No,0,,3
3411,3666,Asia,Southeast Asia,Indonesia,,-6.7666699999999995,110.03333,Java,All structures present,Java,,,No,0,,3
3412,531,Asia,Southeast Asia,Indonesia,,-5.86667,110.33333,Java,Fringing,Karimun Jawa,,Indonesia,No,0,,3
3413,10687,Asia,Southeast Asia,Indonesia,,-5.875,110.348,Karimun Jawa Islands,,Geleang Island,,,No,0,,3
3414,10686,Asia,Southeast Asia,Indonesia,,-5.8325,110.37299999999999,Karimun Jawa Islands,,Cemara Kecil Island,,,No,0,,3
3415,10689,Asia,Southeast Asia,Indonesia,,-5.875,110.40383,Karimun Jawa Islands,,Menjangan Kecil Island,25.0,,No,0,,3
3416,11043,Asia,North and East Asia,China,,18.6,110.43333,Gulf of Tongking,Fringing,Xincun Bay,,,No,0,,3
3417,4317,,,Unresolved,,7.8,110.48333000000001,Spratly Islands,Bank,Grainger Bank,,,No,0,,3
3418,4314,,,Unresolved,,8.15,110.5,Spratly Islands,Bank,Prince of Wales Bank,,,No,0,,3
3419,10688,Asia,Southeast Asia,Indonesia,,-5.82367,110.50633,Karimun Jawa Islands,,Kecil Island ( Pulau Kecil ),25.0,,No,0,,3
3420,10690,Asia,Southeast Asia,Indonesia,,-5.78833,110.51116999999999,,,Sintok Island,,,No,0,,3
3421,112,Asia,North and East Asia,China,,18.633329999999997,110.51666999999999,Gulf of Tongking,Fringing,Hainan ( Huan Chu-Chim ),,Hainan,No,0,,3
3422,4315,,,Unresolved,,8.03333,110.63333,Spratly Islands,Bank,Alexandra Bank,,,No,0,,3
3423,11042,Asia,North and East Asia,China,,19.366670000000003,110.76666999999999,Gulf of Tongking,Fringing,Shalao Bay,,,No,0,,3
3424,4214,,,Unresolved,,16.05,111.2,Paracel Islands,Atoll,Passu Keah,,,No,0,,3
3425,4215,,,Unresolved,,15.78333,111.2,Paracel Islands,Atoll,Triton Island,,,No,0,,3
3426,4203,,,Unresolved,,16.45,111.5,Crescent Group,Atoll,Money Island,,,No,0,,3
3427,4182,,,Unresolved,,17.1,111.5,Paracel Islands,All structures present,North Reef,,,No,0,,3
3428,11449,,,Unresolved,,8.5,111.5,Spratly Islands,Bank,Jubilee Bank,,,No,0,,3
3429,4313,,,Unresolved,,7.53333,111.53333,Spratly Islands,Bank,Kingston Shoal,,,No,0,,3
3430,7601,,,Unresolved,,7.8,111.56667,Spratly Islands,Patch Reef,Johnson Patch,,,No,0,,3
3431,4196,,,Unresolved,,16.5,111.58333,Crescent Group,Atoll,Robert Island,,,No,0,,3
3432,4200,,,Unresolved,,16.45,111.58333,Crescent Group,Atoll,Antelope Reef,,,No,0,,3
3433,11450,,,Unresolved,,9.88333,111.58333,Spratly Islands,Shoal,Kennan Reef,,,No,0,,3
3434,11443,Asia,Southeast Asia,Philippines,,9.33333,111.58333,Spratly Islands,Bank,Coronation Bank,,,No,0,,3
3435,4195,,,Unresolved,,16.53333,111.6,Crescent Group,Atoll,Pattle Island,,,No,0,,3
3436,4201,,,Unresolved,,16.45,111.66667,Crescent Group,Patch Reef,The Lagoon,,,No,0,,3
3437,4213,,,Unresolved,,16.23333,111.66667,Paracel Islands,Atoll,Discovery Reef,,,No,0,,3
3438,4302,,,Unresolved,,7.75,111.66667,Spratly Islands,Patch Reef,Rifleman Bank,,,No,0,,3
3439,7599,,,Unresolved,,8.65,111.66667,Spratly Islands,Atoll,Ladd Reef,,,No,0,,3
3440,4194,,,Unresolved,,16.58333,111.7,Crescent Group,Atoll,Observation Bank,,,No,0,,3
3441,4303,,,Unresolved,,7.933330000000001,111.7,Spratly Islands,Patch Reef,Bombay Castle,,,No,0,,3
3442,4189,,,Unresolved,,16.45,111.71667,Paracel Islands,Atoll,Crescent Group,,,No,0,,3
3443,4191,,,Unresolved,,16.45,111.71667,Crescent Group,Atoll,Duncan Island,,,No,0,,3
3444,4312,,,Unresolved,,7.71667,111.73333000000001,Spratly Islands,Bank,Orleana Shoal,,,No,0,,3
3445,4192,,,Unresolved,,16.46667,111.75,Crescent Group,Atoll,Drummond Island,,,No,0,,3
3446,4299,Asia,Southeast Asia,Vietnam,,8.63333,111.91667,Spratly Islands,Bank,Storm Island ( Spratly Island ),,,No,0,,3
3447,11457,Asia,Southeast Asia,Brunei Darussalam,,8.16667,111.98333000000001,Spratly Islands,Shoal,Owen Shoal,,,No,0,,3
3448,4181,,,Unresolved,,16.66667,112.0,Paracel islands,All structures present,Paracel Islands,,,No,0,,3
3449,1716,Asia,North and East Asia,China,,16.5,112.0,China,Atoll,Xisha Qundao,,,No,0,,3
3450,4212,,,Unresolved,,16.33333,112.13333,Paracel Islands,Platform,Vuladdore Reef,,,No,0,,3
3451,4204,,,Unresolved,,16.96667,112.16667,"Amphitrite Group, Paracel",Bank,West Sand,,,No,0,,3
3452,4298,Asia,Southeast Asia,Philippines,,8.85,112.18333,Spratly Islands,Patch Reef,West Reef,,,No,0,,3
3453,7589,,,Unresolved,,16.76667,112.21667,Amphitrite Group,Bank,Iltis Bank,14.8,,No,0,,3
3454,4208,,,Unresolved,,16.96667,112.25,Amphitrite Group,,Tree Island,,,No,0,,3
3455,4183,,,Unresolved,,16.883329999999997,112.28333,Paracel Islands,All structures present,Amphitrite Group,,,No,0,,3
3456,11448,,,Unresolved,,3.9666699999999997,112.28333,Spratly Islands,Shoal,James Shoal,,,No,0,,3
3457,11458,,,Unresolved,,3.95,112.28333,Spratly Islands,Shoal,Parsons Shoal,,,No,0,,3
3458,4184,,,Unresolved,,16.96667,112.3,Amphitrite Group,Bank,North Island,,,No,0,,3
3459,4188,,,Unresolved,,16.95,112.31667,Amphitrite Group,Bank,South Island,,,No,0,,3
3460,4209,,,Unresolved,,16.95,112.31667,Amphitrite Group,,Middle Island,,,No,0,,3
3461,4185,,,Unresolved,,16.933329999999998,112.33333,Amphitrite Group,Patch Reef,South Sand,,,No,0,,3
3462,4186,,,Unresolved,,16.83333,112.33333,Amphitrite Group,Bank,Woody Island,,,No,0,,3
3463,4294,Asia,Southeast Asia,Philippines,,8.86667,112.33333,Spratly Islands,Patch Reef,Quezon Reefs ( London Reefs ),,,No,0,,3
3464,4187,,,Unresolved,,16.76667,112.35,Woody Island,Bank,Rocky Island,,,No,0,,3
3465,4297,Asia,Southeast Asia,Philippines,,8.91667,112.35,London Reefs,Atoll,Central Reef ( Gitna ),,,No,0,,3
3466,11455,,,Unresolved,,5.61667,112.4,Spratly Islands,Shoal,Moody Reef,,,No,0,,3
3467,7593,,,Unresolved,,16.3,112.46667,Paracel Islands and Reefs,Bank,Bremen Bank,,,No,0,,3
3468,11445,,,Unresolved,,5.683330000000001,112.48333000000001,Spratly Islands,Shoal,Hardie Reef,,,No,0,,3
3469,7592,,,Unresolved,,16.5,112.5,Paracel Islands and Reef,Patch Reef,Neptuna Banks,,,No,0,,3
3470,11456,,,Unresolved,,5.58333,112.5,Spratly Islands,Shoal,North Luconia Shoal,,,No,0,,3
3471,4211,,,Unresolved,,16.03333,112.51666999999999,Paracel Islands,Bank,Bombay Reef,,,No,0,,3
3472,11464,,,Unresolved,,5.4833300000000005,112.51666999999999,Spratly Islands,Shoal,Tripp Reef,,,No,0,,3
3473,11440,,,Unresolved,,5.88333,112.56667,Spratly Islands,Shoal,Aitken Reef,,,No,0,,3
3474,11441,,,Unresolved,,5.78333,112.56667,Spratly Islands,Shoal,Buck Reef,,,No,0,,3
3475,11444,,,Unresolved,,5.95,112.56667,Spratly Islands,Shoal,Friendship Shoal,,,No,0,,3
3476,4296,Asia,Southeast Asia,Philippines,,8.83333,112.58333,Spratly Islands,Atoll,East Reef,,,No,0,,3
3477,8699,Asia,Southeast Asia,Indonesia,,-7.15,112.6,Surabaya,Fringing,Surabaya,,,No,0,,3
3478,11447,,,Unresolved,,5.0,112.63333,Spratly Islands,Shoal,Herald Reef,,,No,0,,3
3479,7591,,,Unresolved,,16.58333,112.65,Paracel Islands and Reefs,Platform,Pyramid Rock,,,No,0,,3
3480,11446,,,Unresolved,,5.36667,112.65,Spratly Islands,Shoal,Hayes Reef,,,No,0,,3
3481,11461,,,Unresolved,,5.53333,112.65,Spratly Islands,Shoal,Seahorse Breakers,,,No,0,,3
3482,4210,,,Unresolved,,16.33333,112.66667,Paracel Islands,Fringing,Jehangire Reefs,,,No,0,,3
3483,11454,,,Unresolved,,5.0166699999999995,112.66667,Spratly Islands,Shoal,Luconia Breakers,,,No,0,,3
3484,11462,,,Unresolved,,5.0,112.66667,Spratly Islands,Shoal,South Luconia Shoal,,,No,0,,3
3485,11459,,,Unresolved,,5.066669999999999,112.7,Spratly Islands,Shoal,Richmond Reef,,,No,0,,3
3486,4205,,,Unresolved,,16.66667,112.73333000000001,Paracel Islands,Fringing,Lincoln Island,,,No,0,,3
3487,7590,,,Unresolved,,16.816670000000002,112.88333,Paracel Islands and Reefs,Bank,Dido Bank,24.0,,No,0,,3
3488,4293,Asia,North and East Asia,China,,9.58333,112.9,Spratly Islands,Patch Reef,Fiery Cross Reef ( Kagitingan ),,,No,0,,3
3489,4295,Asia,Southeast Asia,Philippines,,8.9,112.9,London Reefs,Patch Reef,Cuarteron Reef ( Calderon ),,,No,0,,3
3490,4300,Asia,Southeast Asia,Vietnam,,7.86667,112.91667,Spratly Islands,Fringing,Amboyna Cay ( Kalantiyaw ),,,No,0,,3
3491,11442,,,Unresolved,,5.03333,112.96667,Spratly Islands,Shoal,Conus Shoal,,,No,0,,3
3492,4179,,,,,19.55,113.05,South China Sea,Bank,Saint Esprit Shoal,,,No,0,,3
3493,4291,Asia,Southeast Asia,Philippines,,8.08333,113.23333000000001,Spratly Islands,Platform,Magsaysay Reef ( Barque Canada / Lizzie Weber ),,,No,0,,3
3494,11452,,,Unresolved,,6.33333,113.26666999999999,Spratly Islands,Shoal,Louisa Reef,,,No,0,,3
3495,125,Australia,Australia and Papua New Guinea,Australia,,-28.383329999999997,113.53333,Houtman Abrolhos,Platform,Houtman Abrolhos,,Houtman Abrolhos Islands,No,0,,3
3496,4301,,,Unresolved,,6.95,113.58333,Spratly Islands,Fringing,Royal Charlotte Reef,,,No,0,,3
3497,13008,Australia,Australia and Papua New Guinea,Australia,,-28.32017,113.5925,Houtman Abrolhos,Fringing,North Island,,,No,0,,3
3498,11743,Australia,Australia and Papua New Guinea,Australia,,-28.41667,113.6,Nigaloo Reef Tract,Fringing,Coral Bay,,,No,0,,3
3499,4240,Asia,Southeast Asia,Philippines,,10.26667,113.61667,Tizard Bank,,Western Reef ( Gomez ),,,No,0,,3
3500,3565,Asia,Southeast Asia,Philippines,,9.23333,113.66667,Spratly Islands,Shoal,Bittern Reef,0.9,,No,0,,3
3501,13022,Australia,Australia and Papua New Guinea,Australia,,-28.52883,113.678,Houtman Abrolhos,Shoal,Evening Reef,,,No,0,,3
3502,13010,Australia,Australia and Papua New Guinea,Australia,,-28.482,113.6975,Houtman Abrolhos,Fringing,West Wallabi Island,,,No,0,,3
3503,3567,Asia,Southeast Asia,Philippines,,8.98333,113.7,Spratly Islands,Atoll,Hizon  Reef ( Pearson ),,,No,0,,3
3504,13009,Australia,Australia and Papua New Guinea,Australia,,-28.44417,113.71133,Houtman Abrolhos,Fringing,East Wallabi Island,,,No,0,,3
3505,11742,Australia,Australia and Papua New Guinea,Australia,,-28.58333,113.73333000000001,Houtman Abrolhos,Fringing,Beacon Island,,,No,0,,3
3506,13029,Australia,Australia and Papua New Guinea,Australia,,-28.47117,113.76966999999999,Houtman Abrolhos,Fringing,Long Island,,,No,0,,3
3507,13025,Australia,Australia and Papua New Guinea,Australia,,-28.7275,113.7775,Houtman Abrolhos,Fringing,Little Rat Island,,,No,0,,3
3508,13012,Australia,Australia and Papua New Guinea,Australia,,-28.715,113.7775,Houtman Abrolhos,Fringing,Rat Island,,,No,0,,3
3509,10730,Asia,Southeast Asia,Malaysia,,7.36667,113.78333,Layang Layang,,Sharks Cave,,,No,0,,3
3510,10732,Asia,Southeast Asia,Malaysia,,7.367000000000001,113.78333,Layang Layang,,Valley,,,No,0,,3
3511,10733,Asia,Southeast Asia,Malaysia,,7.367000000000001,113.78367,Layang Layang,,Wrasse Strip,,,No,0,,3
3512,10724,Asia,Southeast Asia,Malaysia,,7.367000000000001,113.78367,Layang Layang,,Crack Reef,,,No,0,,3
3513,4290,,,Unresolved,,7.63333,113.8,Spratly Islands,Atoll,Dallas Reef,,,No,0,,3
3514,11468,Asia,Southeast Asia,Philippines,,9.16667,113.8,Spratly Islands,Shoal,Maralie Reef ( Dagonoy ),,,No,0,,3
3515,10728,Asia,Southeast Asia,Malaysia,,7.35,113.80033,Layang Layang,,Old Channel,,,No,0,,3
3516,13023,Australia,Australia and Papua New Guinea,Australia,,-28.75,113.801,Houtman Abrolhos,Fringing,Wooded Island,,,No,0,,3
3517,13021,Australia,Australia and Papua New Guinea,Australia,,-28.467670000000002,113.80883,Houtman Abrolhos,Fringing,Eastern Island,,,No,0,,3
3518,13024,Australia,Australia and Papua New Guinea,Australia,,-28.747329999999998,113.81267,Houtman Abrolhos,Fringing,Morley Island,,,No,0,,3
3519,10731,Asia,Southeast Asia,Malaysia,,7.3503300000000005,113.81667,Layang Layang,,Tunnel,,,No,0,,3
3520,7600,Asia,Southeast Asia,Malaysia,,7.38333,113.81667,Layang-layang,Atoll,Layang layang ( Swallow Reef  ),45.0,,No,0,,3
3521,13014,Australia,Australia and Papua New Guinea,Australia,,-28.7095,113.82799999999999,Houtman Abrolhos,Fringing,Suomi Island,,,No,0,,3
3522,13026,Australia,Australia and Papua New Guinea,Australia,,-28.6825,113.8285,Houtman Abrolhos,Fringing,Serventy Island,,,No,0,,3
3523,13027,Australia,Australia and Papua New Guinea,Australia,,-28.5515,113.82983,Houtman Abrolhos,Fringing,Alexander Island,,,No,0,,3
3524,10729,Asia,Southeast Asia,Malaysia,,7.36667,113.83333,Layang Layang,,Runway,,,No,0,,3
3525,10727,Asia,Southeast Asia,Malaysia,,7.38333,113.83333,Layang Layang,,Navigator,,,No,0,,3
3526,10726,Asia,Southeast Asia,Malaysia,,7.367000000000001,113.83367,Layang Layang,,Gorgonian,,,No,0,,3
3527,10725,Asia,Southeast Asia,Malaysia,,7.367000000000001,113.85,Layang Layang,,Dogtooth,,,No,0,,3
3528,4241,Asia,Southeast Asia,Vietnam,,10.06667,113.85,Spratly Islands,Atoll,Discovery Great Reef,,,No,0,,3
3529,13016,Australia,Australia and Papua New Guinea,Australia,,-28.88583,113.86133000000001,Houtman Abrolhos,Fringing,Gun Island,,,No,0,,3
3530,13013,Australia,Australia and Papua New Guinea,Australia,,-28.695,113.86717,Houtman Abrolhos,Fringing,Leo Island,,,No,0,,3
3531,13028,Australia,Australia and Papua New Guinea,Australia,,-28.5515,113.875,Houtman Abrolhos,Fringing,Easter Island,,,No,0,,3
3532,13011,Australia,Australia and Papua New Guinea,Australia,,-28.630329999999997,113.88083,Houtman Abrolhos,Fringing,Little North Island,,,No,0,,3
3533,13019,Australia,Australia and Papua New Guinea,Australia,,-28.898329999999998,113.89466999999999,Houtman Abrolhos,Fringing,Murray Island,,,No,0,,3
3534,10697,Asia,Southeast Asia,Malaysia,,4.3436699999999995,113.89917,Miri,,Scubasa Reef,,,No,0,,3
3535,13017,Australia,Australia and Papua New Guinea,Australia,,-28.907329999999998,113.90433,Houtman Abrolhos,Fringing,Middle Island,,,No,0,,3
3536,4274,Asia,Southeast Asia,Philippines,,7.6416699999999995,113.925,Spratly Islands,Bank,Antonio Luna ( Ardasier Bank ),,,No,0,,3
3537,12139,Asia,Southeast Asia,Malaysia,,8.0,113.93333,Spratly Islands,Atoll,Mariveles Reef,,,No,0,,3
3538,4273,Asia,Southeast Asia,Philippines,,7.63333,113.93333,Spratly Islands,Atoll,Ardasier Reef,,,No,0,,3
3539,13018,Australia,Australia and Papua New Guinea,Australia,,-28.95683,113.95533,Houtman Abrolhos,Fringing,Pelsaert Island,,,No,0,,3
3540,13020,Australia,Australia and Papua New Guinea,Australia,,-28.867829999999998,113.9725,Houtman Abrolhos,Fringing,Post Office Island,,,No,0,,3
3541,3690,Asia,Southeast Asia,Indonesia,,-7.53333,114.0,Bali,,Serangan,,,No,1,,3
3542,3692,Asia,Southeast Asia,Indonesia,,-7.66667,114.0,Bali,Fringing,Lembongan,,,No,1,,3
3543,3697,Asia,Southeast Asia,Indonesia,,-7.5166699999999995,114.0,Bali,Fringing,Ceningan,,,No,1,,3
3544,3708,Asia,Southeast Asia,Indonesia,,-7.58333,114.0,Bali,Fringing,Mimpang Island ( Gili Mimpang ),,,No,1,,3
3545,3709,Asia,Southeast Asia,Indonesia,,-7.55,114.0,Bali,Fringing,Likman Island,,,No,1,,3
3546,4269,Asia,Southeast Asia,Philippines,,8.83333,114.0,Spratly Islands,Atoll,De Jesus  Reef ( Allison ),,,No,0,,3
3547,257,Australia,Australia and Papua New Guinea,Australia,,-21.78333,114.0,Ningaloo Reef,Barrier,Ningaloo Reef,,Australia,No,0,,3
3548,8522,Asia,Southeast Asia,Indonesia,,-7.0166699999999995,114.01666999999999,Madura,Fringing,Madura,,,No,0,,3
3549,13015,Australia,Australia and Papua New Guinea,Australia,,-28.79683,114.03133000000001,Houtman Abrolhos,Fringing,Hummock Island,,,No,0,,3
3550,4242,Asia,Southeast Asia,Philippines,,10.01667,114.03333,Spratly Islands,Platform,Discovery Small Reef,,,No,0,,3
3551,8734,Asia,North and East Asia,China,,22.23333,114.05,Clearwater Bay Peninsula,Non-reef coral community,Tai Wan Tau,,,No,0,,3
3552,8788,Asia,North and East Asia,China,,22.23333,114.05,Clearwater Bay Peninsula,Non-reef coral community,Po Keng Teng,,,No,0,,3
3553,11469,Asia,Southeast Asia,Philippines,,10.0,114.08333,Spratly Islands,Shoal,Paredes Reef,,,No,0,,3
3554,4230,Asia,Southeast Asia,Philippines,,10.9,114.1,Spratly Islands,Atoll,Subi Reef,,,No,0,,3
3555,12730,Asia,North and East Asia,China,,22.16667,114.13333,,Non-Reef coral community,Sham Wan,,,No,0,,3
3556,4275,Asia,Southeast Asia,Philippines,,8.11667,114.13333,Spratly Islands,Atoll,Gabriela Silang Reef ( Erica / Enloa ),,,No,0,,3
3557,10618,Australia,Australia and Papua New Guinea,Australia,,-21.85033,114.16667,,,Bundegi,,,No,0,,3
3558,4334,Asia,North and East Asia,China,,22.03333,114.2,Hong Kong Reefs,Fringing,Dangan Dao,,,No,0,,3
3559,3798,Asia,North and East Asia,China,,22.383329999999997,114.21667,Mirs Bay,Non-reef coral community,Tolo Harbour,,China,No,0,,3
3560,4270,Asia,Southeast Asia,Philippines,,8.75,114.21667,Spratly Islands,Atoll,Cornwallis South Reef,,,No,0,,3
3561,9222,Asia,North and East Asia,China,,22.44667,114.228,Tolo Channel,,A Chau,,,No,0,,3
3562,4239,Asia,Southeast Asia,Vietnam,,10.18333,114.23333000000001,Spratly Islands,,Gaven Reefs,,,No,0,,3
3563,9221,Asia,North and East Asia,China,,22.44833,114.262,Tolo Channel,,Bush Reef,,,No,0,,3
3564,4330,Asia,North and East Asia,China,,22.183329999999998,114.26666999999999,Hong Kong Reefs,Fringing,Po Toi Group,,,No,0,,3
3565,4331,Asia,North and East Asia,China,,22.183329999999998,114.26666999999999,Hong Kong Reefs,Fringing,Waglan Island,,,No,0,,3
3566,4333,Asia,North and East Asia,China,,22.16667,114.26666999999999,Hong Kong Reefs,Fringing,Po Toi Island,,,No,0,,3
3567,4266,Asia,Southeast Asia,Vietnam,,9.76667,114.26666999999999,Spratly Islands,Atoll,Collins Reef,,,No,0,,3
3568,4332,Asia,North and East Asia,China,,22.183329999999998,114.28333,Hong Kong Reefs,Non-reef coral community,Sung Kong,,,No,0,,3
3569,12731,Asia,North and East Asia,China,,22.183329999999998,114.28333,,Non-Reef coral community,Furry Rocks,,,No,0,,3
3570,4229,Asia,Southeast Asia,Philippines,,11.05,114.28333,Spratly Islands,Fringing,Pagasa ( Thitu Island ),,,No,0,,3
3571,4228,Asia,Southeast Asia,Philippines,,11.05,114.28333,Spratly Islands,Bank/Patch Reef,Thitu Reef,,,No,0,,3
3572,3562,Asia,Southeast Asia,Philippines,,9.7,114.28333,Spartly Islands,Atoll,Johnson Reef ( Mabini ),,,No,0,,3
3573,8720,Asia,North and East Asia,China,,22.5155,114.2845,Mirs Bay,,Double Haven,,,No,0,,3
3574,8722,Asia,North and East Asia,China,,22.558000000000003,114.2895,Mirs Bay,,Crescent Island,,,No,0,,3
3575,9220,Asia,North and East Asia,China,,22.4625,114.2925,Tolo Channel,Non-reef coral community,Knob Reef,,,No,0,,3
3576,4225,Asia,Southeast Asia,Philippines,,11.38833,114.29833,Spratly Islands,Patch Reef,South Reef,,,No,0,,3
3577,12732,Asia,North and East Asia,China,,22.26667,114.3,,Non-Reef coral community,Ching Chau,,,No,0,,3
3579,8721,Asia,North and East Asia,China,,22.52133,114.31667,Mirs Bay,Non-reef coral community,Double Island,,,No,0,,3
3580,124,Asia,North and East Asia,China,,22.35,114.31667,Hong Kong,Non-reef coral community,Hong Kong,,China,No,1,,3
3581,3563,Asia,Southeast Asia,Vietnam,,9.86667,114.31667,Spratly Islands,Fringing,Sin Cowe Island ( Rurok ),,,No,0,,3
3582,10672,Asia,North and East Asia,China,,22.467,114.31700000000001,,,Moon Island,,,No,0,,3
3583,9219,Asia,North and East Asia,China,,22.48283,114.32133,Tolo Channel,Non-reef coral community,Gruff Head,,,No,0,,3
3584,7619,Asia,Southeast Asia,Brunei Darussalam,,4.8516699999999995,114.325,Ampa Patches,Patch Reef,Chearnley Shoal,,,No,1,,3
3585,8723,Asia,North and East Asia,China,,22.54167,114.32633,Mirs Bay,,Round Island,,,No,0,,3
3586,7618,Asia,Southeast Asia,Brunei Darussalam,,5.92833,114.32667,Ampa Patches,Patch Reef,Fairley Patch,,,No,1,,3
3587,8725,Asia,North and East Asia,China,,22.4665,114.32933,Mirs Bay,Non-reef coral community,Hoi Ha Wan,,,No,0,,3
3588,4216,,,Unresolved,,15.75,114.33333,Paracel Islands,Atoll,Macclesfield Bank,,,No,0,,3
3589,11451,Asia,Southeast Asia,Philippines,,10.71667,114.33333,Spratly Islands,Shoal,Loaita Southwest Reef,,,No,0,,3
3590,4224,Asia,Southeast Asia,Vietnam,,11.43333,114.33333,Spratly Islands,,South West Cay,,,No,0,,3
3591,4329,Asia,North and East Asia,China,,22.26667,114.35,Hong Kong,Fringing,Kwo Chau Kwan To,,,No,0,,3
3592,8805,Asia,North and East Asia,China,,22.325,114.35,,Non-reef coral community,Bluff Island,,,No,0,,3
3593,7786,Asia,Southeast Asia,Brunei Darussalam,,4.83333,114.35,Louisa Reef,Fringing,Louisa Reef,,,No,0,,3
3594,4221,Asia,Southeast Asia,Philippines,,11.41667,114.35,Spratly Islands,Atoll,North Danger Reef,,,No,0,,3
3595,4222,Asia,Southeast Asia,Philippines,,11.45,114.35,Spratly Islands,Fringing,Parola ( North East Cay ),,,No,0,,3
3596,4268,Asia,Southeast Asia,Philippines,,9.76667,114.35,Spratly Islands,Fringing,Lansdowne Reef,,,No,0,,3
3597,4220,Asia,Southeast Asia,Philippines,,9.2,114.35,Spratly Islands,All structures present,Dangerous Ground,,,No,0,,3
3598,8724,Asia,North and East Asia,China,,22.502670000000002,114.35333,Mirs Bay,Fringing,Chek Chau,,,No,0,,3
3599,8804,Asia,North and East Asia,China,,22.30917,114.35967,,Non-reef coral community,Basalt Island,,,No,0,,3
3600,3799,Asia,North and East Asia,China,,22.26667,114.36667,Hong Kong,,North Ninepin,,China,No,0,,3
3601,4235,Asia,North and East Asia,Taiwan,,10.38333,114.36667,Spartly Islands,Bank,Itu Aba Island ( Ligaw / Taiping Dao ),,,No,0,,3
