,lat,lon,popdens
3902,28.875,79.375,549.74
3903,28.875,79.625,635.55
3904,28.875,79.875,319.11
3905,28.875,80.125,256.71
3906,28.875,80.375,256.71
3907,28.875,104.125,276.02
3908,28.875,104.375,286.22
3909,28.875,104.625,1135.32
3910,28.875,104.875,368.92
3911,28.875,105.125,530.16
3912,28.875,105.375,947.06
3913,28.875,105.625,307.74
3914,28.875,105.875,307.74
3915,28.875,106.125,307.74
3916,28.875,106.375,382.54
3917,28.875,106.625,493.08
3918,28.875,106.875,396.67
3919,28.875,111.625,511.28
3920,28.875,111.875,411.31
3921,28.875,112.125,411.31
3922,28.875,112.375,511.28
3923,28.875,112.625,426.5
3924,28.875,112.875,355.78
3925,28.875,113.125,368.92
3926,28.875,115.625,296.78
3927,28.875,115.875,4188.39
3928,28.875,116.125,475.52
3929,28.875,116.375,442.25
3930,28.875,116.625,442.25
3931,28.875,116.875,266.19
3932,28.875,117.125,330.89
3933,28.875,117.375,330.89
3934,28.875,118.125,319.11
3935,28.875,118.375,307.74
3936,28.875,119.125,396.67
3937,28.875,120.125,319.11
3938,28.875,121.125,411.31
3939,28.875,121.375,411.31
3940,28.625,-81.375,1361.0
3941,28.625,-80.875,396.67
3942,28.625,30.875,1819.04
3943,28.625,70.125,286.22
3944,28.625,70.375,296.78
3945,28.625,70.625,296.78
3946,28.625,70.875,296.78
3947,28.625,75.875,256.71
3948,28.625,76.125,330.89
3949,28.625,76.375,330.89
3950,28.625,76.625,382.54
3951,28.625,76.875,790.02
3952,28.625,77.125,10000.0
3953,28.625,77.375,3895.39
3954,28.625,77.625,1265.79
3955,28.625,77.875,1220.71
3956,28.625,78.125,790.02
3957,28.625,78.375,570.04
3958,28.625,78.625,1018.3
3959,28.625,78.875,880.81
3960,28.625,79.125,761.89
3961,28.625,79.375,734.75
3962,28.625,79.625,683.35
3963,28.625,79.875,708.59
3964,28.625,80.125,307.74
3965,28.625,80.375,256.71
3966,28.625,104.375,296.78
3967,28.625,104.625,330.89
3968,28.625,104.875,382.54
3969,28.625,105.125,530.16
3970,28.625,105.375,947.06
3971,28.625,106.375,382.54
3972,28.625,106.625,493.08
3973,28.625,111.625,343.11
3974,28.625,111.875,382.54
3975,28.625,112.125,683.35
3976,28.625,112.375,683.35
3977,28.625,112.625,511.28
3978,28.625,112.875,426.5
3979,28.625,113.125,368.92
3980,28.625,113.375,382.54
3981,28.625,115.125,330.89
3982,28.625,115.625,355.78
3983,28.625,115.875,475.52
3984,28.625,116.125,475.52
3985,28.625,116.375,368.92
3986,28.625,116.625,442.25
3987,28.625,116.875,411.31
3988,28.625,117.125,307.74
3989,28.625,118.125,511.28
3990,28.625,118.375,319.11
3991,28.625,120.875,1055.9
3992,28.625,121.125,1055.9
3993,28.625,121.375,1055.9
3994,28.375,-82.625,368.92
3995,28.375,-81.375,355.78
3996,28.375,30.625,1517.41
3997,28.375,68.625,286.22
3998,28.375,68.875,286.22
3999,28.375,69.125,286.22
4000,28.375,69.375,286.22
4001,28.375,69.875,296.78
4002,28.375,70.125,296.78
4003,28.375,70.375,296.78
4004,28.375,70.625,296.78
4005,28.375,70.875,296.78
4006,28.375,75.375,276.02
4007,28.375,75.625,458.58
4008,28.375,75.875,458.58
4009,28.375,76.125,368.92
4010,28.375,76.375,426.5
4011,28.375,76.625,570.04
4012,28.375,76.875,880.81
4013,28.375,77.125,442.25
4014,28.375,77.375,1312.53
4015,28.375,77.625,475.52
4016,28.375,77.875,1265.79
4017,28.375,78.125,880.81
4018,28.375,78.375,511.28
4019,28.375,78.625,1055.9
4020,28.375,78.875,734.75
4021,28.375,79.125,790.02
4022,28.375,79.375,1819.04
4023,28.375,79.625,612.92
4024,28.375,79.875,635.55
4025,28.375,80.125,411.31
4026,28.375,80.375,426.5
4027,28.375,80.625,276.02
4028,28.375,80.875,276.02
4029,28.375,81.125,396.67
4030,28.375,104.625,396.67
4031,28.375,104.875,396.67
4032,28.375,105.125,276.02
4033,28.375,109.625,319.11
4034,28.375,109.875,296.78
4035,28.375,112.125,382.54
4036,28.375,112.375,591.09
4037,28.375,112.625,411.31
4038,28.375,112.875,442.25
4039,28.375,113.125,382.54
4040,28.375,113.375,286.22
4041,28.375,113.625,286.22
4042,28.375,113.875,286.22
4043,28.375,114.125,266.19
4044,28.375,115.125,330.89
4045,28.375,115.375,330.89
4046,28.375,115.625,458.58
4047,28.375,115.875,458.58
4048,28.375,116.125,368.92
4049,28.375,116.375,368.92
4050,28.375,116.625,296.78
4051,28.375,116.875,330.89
4052,28.375,118.375,511.28
4053,28.375,120.625,266.19
4054,28.375,120.875,276.02
4055,28.375,121.125,819.19
4056,28.375,121.375,1135.32
4057,28.125,-105.625,411.31
4058,28.125,-80.625,1361.0
4059,28.125,-15.625,343.11
4060,28.125,30.625,2180.63
4061,28.125,68.125,286.22
4062,28.125,68.375,286.22
4063,28.125,68.625,355.78
4064,28.125,68.875,286.22
4065,28.125,69.125,286.22
4066,28.125,69.375,256.71
4067,28.125,70.125,296.78
4068,28.125,70.375,296.78
4069,28.125,70.625,296.78
4070,28.125,70.875,296.78
4071,28.125,75.125,307.74
4072,28.125,75.375,307.74
4073,28.125,75.625,458.58
4074,28.125,75.875,343.11
4075,28.125,76.125,458.58
4076,28.125,76.375,530.16
4077,28.125,76.625,570.04
4078,28.125,76.875,458.58
4079,28.125,77.125,411.31
4080,28.125,77.375,683.35
4081,28.125,77.625,683.35
4082,28.125,77.875,708.59
4083,28.125,78.125,761.89
4084,28.125,78.375,790.02
4085,28.125,78.625,549.74
4086,28.125,78.875,659.02
4087,28.125,79.125,761.89
4088,28.125,79.375,570.04
4089,28.125,79.625,612.92
4090,28.125,79.875,591.09
4091,28.125,80.125,442.25
4092,28.125,80.375,382.54
4093,28.125,80.625,382.54
4094,28.125,80.875,286.22
4095,28.125,81.125,442.25
4096,28.125,83.125,256.71
4097,28.125,83.375,256.71
4098,28.125,83.625,307.74
4099,28.125,83.875,286.22
4100,28.125,104.375,286.22
4101,28.125,104.625,319.11
4102,28.125,104.875,396.67
4103,28.125,105.125,256.71
4104,28.125,106.375,266.19
4105,28.125,111.125,343.11
4106,28.125,111.375,343.11
4107,28.125,112.125,411.31
4108,28.125,112.375,411.31
4109,28.125,112.625,426.5
4110,28.125,112.875,442.25
4111,28.125,113.125,382.54
4112,28.125,113.375,296.78
4113,28.125,113.625,286.22
4114,28.125,113.875,296.78
4115,28.125,114.875,266.19
4116,28.125,115.125,330.89
4117,28.125,115.375,411.31
4118,28.125,115.625,442.25
4119,28.125,115.875,458.58
4120,28.125,116.125,511.28
4121,28.125,116.375,511.28
4122,28.125,116.625,296.78
4123,28.125,120.375,2614.1
4124,28.125,120.625,266.19
4125,28.125,120.875,819.19
4126,27.875,-82.625,1055.9
4127,27.875,-82.375,296.78
4128,27.875,30.875,330.89
4129,27.875,67.625,307.74
4130,27.875,67.875,307.74
4131,27.875,68.125,307.74
4132,27.875,68.375,355.78
4133,27.875,68.625,355.78
4134,27.875,68.875,355.78
4135,27.875,70.875,296.78
4136,27.875,73.125,343.11
4137,27.875,73.375,307.74
4138,27.875,74.875,256.71
4139,27.875,75.125,256.71
4140,27.875,75.375,511.28
4141,27.875,75.625,276.02
4142,27.875,75.875,382.54
4143,27.875,76.125,458.58
4144,27.875,76.375,475.52
4145,27.875,76.625,343.11
4146,27.875,76.875,458.58
4147,27.875,77.125,683.35
4148,27.875,77.375,530.16
4149,27.875,77.625,591.09
4150,27.875,77.875,612.92
4151,27.875,78.125,1411.26
4152,27.875,78.375,1220.71
4153,27.875,78.625,761.89
4154,27.875,78.875,708.59
4155,27.875,79.125,683.35
4156,27.875,79.375,549.74
4157,27.875,79.625,819.19
4158,27.875,79.875,913.33
4159,27.875,80.125,570.04
4160,27.875,80.375,493.08
4161,27.875,80.625,708.59
4162,27.875,80.875,708.59
4163,27.875,81.125,426.5
4164,27.875,81.375,458.58
4165,27.875,81.625,442.25
4166,27.875,81.875,382.54
4167,27.875,82.125,343.11
4168,27.875,84.125,256.71
4169,27.875,85.125,276.02
4170,27.875,85.375,276.02
4171,27.875,105.375,256.71
4172,27.875,106.375,266.19
4173,27.875,106.625,256.71
4174,27.875,106.875,1411.26
4175,27.875,107.125,256.71
4176,27.875,107.375,256.71
4177,27.875,108.125,256.71
4178,27.875,108.375,256.71
4179,27.875,109.875,458.58
4180,27.875,110.875,343.11
4181,27.875,111.125,343.11
4182,27.875,111.375,343.11
4183,27.875,111.625,475.52
4184,27.875,111.875,493.08
4185,27.875,112.125,396.67
4186,27.875,112.375,396.67
4187,27.875,112.625,426.5
4188,27.875,112.875,1265.79
4189,27.875,113.125,2261.16
4190,27.875,113.375,426.5
4191,27.875,113.625,426.5
4192,27.875,113.875,612.92
4193,27.875,114.125,343.11
4194,27.875,114.375,343.11
4195,27.875,114.875,442.25
4196,27.875,115.125,442.25
4197,27.875,115.625,266.19
4198,27.875,115.875,276.02
4199,27.875,116.375,511.28
4200,27.875,120.375,849.44
4201,27.875,120.625,849.44
4202,27.625,30.875,1691.79
4203,27.625,67.375,307.74
4204,27.625,67.625,307.74
4205,27.625,67.875,307.74
4206,27.625,68.125,307.74
4207,27.625,68.375,307.74
4208,27.625,74.875,256.71
4209,27.625,75.125,368.92
4210,27.625,75.375,368.92
4211,27.625,75.625,307.74
4212,27.625,75.875,396.67
4213,27.625,76.125,530.16
4214,27.625,76.375,319.11
4215,27.625,76.625,511.28
4216,27.625,76.875,368.92
4217,27.625,77.125,511.28
4218,27.625,77.375,475.52
4219,27.625,77.625,659.02
4220,27.625,77.875,635.55
4221,27.625,78.125,880.81
4222,27.625,78.375,635.55
4223,27.625,78.625,761.89
4224,27.625,78.875,530.16
4225,27.625,79.125,635.55
4226,27.625,79.375,612.92
4227,27.625,79.625,570.04
4228,27.625,79.875,635.55
4229,27.625,80.125,426.5
4230,27.625,80.375,591.09
4231,27.625,80.625,947.06
4232,27.625,80.875,659.02
4233,27.625,81.125,635.55
4234,27.625,81.375,530.16
4235,27.625,81.625,1094.89
4236,27.625,81.875,549.74
4237,27.625,82.125,493.08
4238,27.625,82.375,493.08
4239,27.625,82.625,411.31
4240,27.625,82.875,343.11
4241,27.625,83.125,343.11
4242,27.625,83.375,659.02
4243,27.625,83.625,442.25
4244,27.625,83.875,307.74
4245,27.625,84.125,307.74
4246,27.625,85.375,1754.26
4247,27.625,85.625,296.78
4248,27.625,95.375,411.31
4249,27.625,95.625,458.58
4250,27.625,103.625,343.11
4251,27.625,103.875,368.92
4252,27.625,104.625,319.11
4253,27.625,104.875,319.11
4254,27.625,105.125,319.11
4255,27.625,105.375,330.89
4256,27.625,105.625,330.89
4257,27.625,106.375,256.71
4258,27.625,106.625,256.71
4259,27.625,106.875,256.71
4260,27.625,107.125,256.71
4261,27.625,110.625,368.92
4262,27.625,110.875,368.92
4263,27.625,111.125,343.11
4264,27.625,111.375,708.59
4265,27.625,111.625,411.31
4266,27.625,111.875,475.52
4267,27.625,112.125,493.08
4268,27.625,112.375,396.67
4269,27.625,112.625,426.5
4270,27.625,112.875,426.5
4271,27.625,113.125,396.67
4272,27.625,113.375,426.5
4273,27.625,113.625,659.02
4274,27.625,113.875,659.02
4275,27.625,114.125,286.22
4276,27.625,114.375,343.11
4277,27.625,114.875,396.67
4278,27.625,120.125,790.02
4279,27.625,120.375,761.89
4280,27.625,120.625,790.02
4281,27.375,-99.625,276.02
4282,27.375,-80.375,442.25
4283,27.375,30.875,1955.86
4284,27.375,67.625,307.74
4285,27.375,67.875,307.74
4286,27.375,68.125,307.74
4287,27.375,75.125,266.19
4288,27.375,75.375,266.19
4289,27.375,75.625,319.11
4290,27.375,75.875,493.08
4291,27.375,76.125,256.71
4292,27.375,76.625,511.28
4293,27.375,76.875,493.08
4294,27.375,77.125,458.58
4295,27.375,77.375,411.31
4296,27.375,77.625,880.81
4297,27.375,77.875,880.81
4298,27.375,78.125,734.75
4299,27.375,78.375,761.89
4300,27.375,78.625,549.74
4301,27.375,78.875,659.02
4302,27.375,79.125,683.35
4303,27.375,79.375,982.03
4304,27.375,79.625,591.09
4305,27.375,79.875,493.08
4306,27.375,80.125,683.35
4307,27.375,80.375,683.35
4308,27.375,80.625,591.09
4309,27.375,80.875,734.75
4310,27.375,81.125,612.92
4311,27.375,81.375,612.92
4312,27.375,81.625,612.92
4313,27.375,81.875,635.55
4314,27.375,82.125,612.92
4315,27.375,82.375,761.89
4316,27.375,82.625,761.89
4317,27.375,82.875,761.89
4318,27.375,83.125,790.02
4319,27.375,83.375,708.59
4320,27.375,83.625,635.55
4321,27.375,83.875,708.59
4322,27.375,84.625,411.31
4323,27.375,84.875,411.31
4324,27.375,85.625,286.22
4325,27.375,88.625,396.67
4326,27.375,95.125,570.04
4327,27.375,95.375,458.58
4328,27.375,95.625,256.71
4329,27.375,95.875,256.71
4330,27.375,103.625,368.92
4331,27.375,105.125,330.89
4332,27.375,105.375,330.89
4333,27.375,106.375,266.19
4334,27.375,110.625,355.78
4335,27.375,110.875,368.92
4336,27.375,111.125,368.92
4337,27.375,111.375,396.67
4338,27.375,111.625,635.55
4339,27.375,111.875,635.55
4340,27.375,112.125,442.25
4341,27.375,112.375,426.5
4342,27.375,112.625,330.89
4343,27.375,112.875,319.11
4344,27.375,113.125,276.02
4345,27.375,119.625,286.22
4346,27.375,120.125,330.89
4347,27.375,120.375,330.89
4348,27.125,68.125,442.25
4349,27.125,68.375,442.25
4350,27.125,75.375,307.74
4351,27.125,75.625,368.92
4352,27.125,75.875,442.25
4353,27.125,76.375,276.02
4354,27.125,76.625,286.22
4355,27.125,76.875,330.89
4356,27.125,77.125,382.54
4357,27.125,77.375,708.59
4358,27.125,77.625,612.92
4359,27.125,77.875,1094.89
4360,27.125,78.125,3493.87
4361,27.125,78.375,1517.41
4362,27.125,78.625,761.89
4363,27.125,78.875,635.55
4364,27.125,79.125,683.35
4365,27.125,79.375,683.35
4366,27.125,79.625,819.19
4367,27.125,79.875,708.59
4368,27.125,80.125,659.02
4369,27.125,80.375,612.92
4370,27.125,80.625,612.92
4371,27.125,80.875,734.75
4372,27.125,81.125,442.25
4373,27.125,81.375,612.92
4374,27.125,81.625,659.02
4375,27.125,81.875,683.35
4376,27.125,82.125,880.81
4377,27.125,82.375,761.89
4378,27.125,82.625,913.33
4379,27.125,82.875,849.44
4380,27.125,83.125,790.02
4381,27.125,83.375,761.89
4382,27.125,83.625,549.74
4383,27.125,83.875,947.06
4384,27.125,84.125,319.11
4385,27.125,84.625,570.04
4386,27.125,84.875,411.31
4387,27.125,85.125,549.74
4388,27.125,85.375,549.74
4389,27.125,88.375,319.11
4390,27.125,88.625,355.78
4391,27.125,93.875,442.25
4392,27.125,94.125,343.11
4393,27.125,94.625,411.31
4394,27.125,94.875,442.25
4395,27.125,95.125,411.31
4396,27.125,95.375,411.31
4397,27.125,105.125,276.02
4398,27.125,105.375,256.71
4399,27.125,105.875,276.02
4400,27.125,106.125,276.02
4401,27.125,106.375,276.02
4402,27.125,110.375,286.22
4403,27.125,110.625,355.78
4404,27.125,110.875,355.78
4405,27.125,111.125,382.54
4406,27.125,111.375,442.25
4407,27.125,111.625,635.55
4408,27.125,111.875,635.55
4409,27.125,112.125,426.5
4410,27.125,112.375,426.5
4411,27.125,112.625,368.92
4412,27.125,112.875,307.74
4413,27.125,113.125,266.19
4414,27.125,119.625,286.22
4415,27.125,120.375,330.89
4416,26.875,31.375,2102.98
4417,26.875,68.125,442.25
4418,26.875,74.625,256.71
4419,26.875,75.125,319.11
4420,26.875,75.375,307.74
4421,26.875,75.625,708.59
4422,26.875,76.125,319.11
4423,26.875,76.375,396.67
4424,26.875,76.625,570.04
4425,26.875,76.875,355.78
4426,26.875,77.125,368.92
4427,26.875,77.375,343.11
4428,26.875,77.625,426.5
4429,26.875,77.875,734.75
4430,26.875,78.125,426.5
4431,26.875,78.375,549.74
4432,26.875,78.625,458.58
4433,26.875,78.875,708.59
4434,26.875,79.125,790.02
4435,26.875,79.375,591.09
4436,26.875,79.625,591.09
4437,26.875,79.875,530.16
4438,26.875,80.125,683.35
4439,26.875,80.375,683.35
4440,26.875,80.625,635.55
4441,26.875,80.875,3022.14
4442,26.875,81.125,591.09
4443,26.875,81.375,591.09
4444,26.875,81.625,659.02
4445,26.875,81.875,591.09
4446,26.875,82.125,591.09
4447,26.875,82.375,659.02
4448,26.875,82.625,708.59
4449,26.875,82.875,982.03
4450,26.875,83.125,947.06
4451,26.875,83.375,1754.26
4452,26.875,83.625,1094.89
4453,26.875,83.875,1177.24
4454,26.875,84.125,1135.32
4455,26.875,84.375,1094.89
4456,26.875,84.625,880.81
4457,26.875,84.875,1135.32
4458,26.875,85.125,947.06
4459,26.875,85.375,570.04
4460,26.875,85.625,591.09
4461,26.875,85.875,612.92
4462,26.875,86.125,612.92
4463,26.875,86.375,549.74
4464,26.875,88.375,343.11
4465,26.875,88.625,570.04
4466,26.875,89.375,511.28
4467,26.875,90.375,355.78
4468,26.875,92.125,396.67
4469,26.875,92.375,319.11
4470,26.875,92.625,256.71
4471,26.875,92.875,266.19
4472,26.875,93.125,296.78
4473,26.875,93.375,296.78
4474,26.875,93.625,330.89
4475,26.875,93.875,296.78
4476,26.875,94.375,368.92
4477,26.875,94.625,511.28
4478,26.875,104.625,1265.79
4479,26.875,105.125,276.02
4480,26.875,105.375,276.02
4481,26.875,105.625,296.78
4482,26.875,105.875,296.78
4483,26.875,106.125,307.74
4484,26.875,106.375,330.89
4485,26.875,106.625,913.33
4486,26.875,106.875,1177.24
4487,26.875,110.625,475.52
4488,26.875,110.875,475.52
4489,26.875,111.125,256.71
4490,26.875,111.375,266.19
4491,26.875,111.625,382.54
4492,26.875,111.875,382.54
4493,26.875,112.125,493.08
4494,26.875,112.375,382.54
4495,26.875,112.625,1265.79
4496,26.875,112.875,382.54
4497,26.875,119.125,286.22
4498,26.875,119.375,307.74
4499,26.875,119.625,286.22
4500,26.625,-81.875,1265.79
4501,26.625,-80.125,1631.54
4502,26.625,31.625,2710.63
4503,26.625,68.125,442.25
4504,26.625,74.625,256.71
4505,26.625,76.125,256.71
4506,26.625,76.375,382.54
4507,26.625,76.875,266.19
4508,26.625,77.125,591.09
4509,26.625,77.625,276.02
4510,26.625,77.875,612.92
4511,26.625,78.125,396.67
4512,26.625,78.375,493.08
4513,26.625,78.875,659.02
4514,26.625,79.125,475.52
4515,26.625,79.375,659.02
4516,26.625,79.625,591.09
4517,26.625,79.875,426.5
4518,26.625,80.125,549.74
4519,26.625,80.375,708.59
4520,26.625,80.625,635.55
4521,26.625,80.875,2261.16
4522,26.625,81.125,635.55
4523,26.625,81.375,734.75
4524,26.625,81.625,761.89
4525,26.625,81.875,708.59
4526,26.625,82.125,1177.24
4527,26.625,82.375,849.44
4528,26.625,82.625,913.33
4529,26.625,82.875,819.19
4530,26.625,83.125,947.06
4531,26.625,83.375,1135.32
4532,26.625,83.625,1220.71
4533,26.625,83.875,1220.71
4534,26.625,84.125,1018.3
4535,26.625,84.375,1177.24
4536,26.625,84.625,708.59
4537,26.625,84.875,819.19
4538,26.625,85.125,1265.79
4539,26.625,85.375,1018.3
4540,26.625,85.625,1517.41
4541,26.625,85.875,612.92
4542,26.625,86.125,659.02
4543,26.625,86.375,549.74
4544,26.625,86.625,511.28
4545,26.625,86.875,511.28
4546,26.625,87.125,591.09
4547,26.625,87.375,549.74
4548,26.625,87.625,530.16
4549,26.625,87.875,396.67
4550,26.625,88.125,549.74
4551,26.625,88.375,659.02
4552,26.625,88.625,635.55
4553,26.625,88.875,1177.24
4554,26.625,89.125,819.19
4555,26.625,89.375,475.52
4556,26.625,89.625,330.89
4557,26.625,89.875,319.11
4558,26.625,90.125,343.11
4559,26.625,90.375,330.89
4560,26.625,91.125,355.78
4561,26.625,91.375,368.92
4562,26.625,91.625,683.35
4563,26.625,91.875,570.04
4564,26.625,92.125,570.04
4565,26.625,92.375,319.11
4566,26.625,92.625,549.74
4567,26.625,92.875,612.92
4568,26.625,93.125,296.78
4569,26.625,93.875,307.74
4570,26.625,94.125,493.08
4571,26.625,94.375,368.92
4572,26.625,94.625,256.71
4573,26.625,101.625,286.22
4574,26.625,101.875,286.22
4575,26.625,104.875,1135.32
4576,26.625,105.375,276.02
4577,26.625,105.625,296.78
4578,26.625,105.875,296.78
4579,26.625,106.125,319.11
4580,26.625,106.375,330.89
4581,26.625,106.625,1177.24
4582,26.625,107.875,355.78
4583,26.625,108.125,355.78
4584,26.625,110.625,286.22
4585,26.625,111.375,266.19
4586,26.625,111.625,296.78
4587,26.625,111.875,382.54
4588,26.625,112.125,475.52
4589,26.625,112.375,382.54
4590,26.625,112.625,411.31
4591,26.625,112.875,475.52
4592,26.625,113.125,286.22
4593,26.375,-80.125,1517.41
4594,26.375,31.875,2914.52
4595,26.375,68.125,256.71
4596,26.375,68.375,256.71
4597,26.375,68.625,256.71
4598,26.375,72.875,442.25
4599,26.375,73.125,442.25
4600,26.375,74.625,849.44
4601,26.375,76.625,426.5
4602,26.375,76.875,256.71
4603,26.375,78.125,382.54
4604,26.375,78.375,266.19
4605,26.375,78.625,296.78
4606,26.375,79.125,368.92
4607,26.375,79.375,368.92
4608,26.375,79.625,458.58
4609,26.375,79.875,493.08
4610,26.375,80.125,1754.26
4611,26.375,80.375,3022.14
4612,26.375,80.625,708.59
4613,26.375,80.875,355.78
4614,26.375,81.125,790.02
4615,26.375,81.375,591.09
4616,26.375,81.625,635.55
4617,26.375,81.875,880.81
4618,26.375,82.125,913.33
4619,26.375,82.375,612.92
4620,26.375,82.625,1018.3
4621,26.375,82.875,947.06
4622,26.375,83.125,849.44
4623,26.375,83.375,880.81
4624,26.375,83.625,849.44
4625,26.375,83.875,1055.9
4626,26.375,84.125,1135.32
4627,26.375,84.375,2180.63
4628,26.375,84.625,982.03
4629,26.375,84.875,1018.3
4630,26.375,85.125,1517.41
4631,26.375,85.375,1886.21
4632,26.375,85.625,880.81
4633,26.375,85.875,1265.79
4634,26.375,86.125,659.02
4635,26.375,86.375,708.59
4636,26.375,86.625,530.16
4637,26.375,86.875,734.75
4638,26.375,87.125,659.02
4639,26.375,87.375,790.02
4640,26.375,87.625,683.35
4641,26.375,87.875,708.59
4642,26.375,88.125,635.55
4643,26.375,88.375,570.04
4644,26.375,88.625,947.06
4645,26.375,88.875,612.92
4646,26.375,89.125,734.75
4647,26.375,89.375,913.33
4648,26.375,89.625,819.19
4649,26.375,89.875,368.92
4650,26.375,90.125,708.59
4651,26.375,90.375,511.28
4652,26.375,90.625,659.02
4653,26.375,90.875,819.19
4654,26.375,91.125,530.16
4655,26.375,91.375,659.02
4656,26.375,91.625,368.92
4657,26.375,91.875,368.92
4658,26.375,92.125,458.58
4659,26.375,92.375,849.44
4660,26.375,92.625,947.06
4661,26.375,92.875,612.92
4662,26.375,94.625,256.71
4663,26.375,101.625,286.22
4664,26.375,101.875,286.22
4665,26.375,102.875,1018.3
4666,26.375,103.125,612.92
4667,26.375,105.375,307.74
4668,26.375,105.625,355.78
4669,26.375,105.875,442.25
4670,26.375,106.125,458.58
4671,26.375,106.625,396.67
4672,26.375,106.875,734.75
4673,26.375,111.375,266.19
4674,26.375,111.625,296.78
4675,26.375,111.875,330.89
4676,26.375,112.125,382.54
4677,26.375,112.375,368.92
4678,26.375,112.625,458.58
4679,26.375,112.875,475.52
4680,26.375,113.125,286.22
4681,26.375,113.375,286.22
4682,26.375,115.625,256.71
4683,26.375,117.375,343.11
4684,26.375,117.625,343.11
4685,26.375,119.125,286.22
4686,26.375,119.375,819.19
4687,26.375,119.625,458.58
4688,26.375,119.875,458.58
4689,26.375,127.875,2102.98
4690,26.125,-98.125,411.31
4691,26.125,-97.625,659.02
4692,26.125,-80.375,330.89
4693,26.125,-80.125,2810.73
4694,26.125,32.125,1886.21
4695,26.125,32.375,1819.04
4696,26.125,32.625,1517.41
4697,26.125,68.125,256.71
4698,26.125,68.375,256.71
4699,26.125,73.125,368.92
4700,26.125,73.375,330.89
4701,26.125,74.375,426.5
4702,26.125,75.875,396.67
4703,26.125,77.375,307.74
4704,26.125,77.875,493.08
4705,26.125,78.125,493.08
4706,26.125,78.375,493.08
4707,26.125,78.625,256.71
4708,26.125,78.875,266.19
4709,26.125,79.125,368.92
4710,26.125,79.375,368.92
4711,26.125,79.625,266.19
4712,26.125,79.875,511.28
4713,26.125,80.125,530.16
4714,26.125,80.375,530.16
4715,26.125,80.625,570.04
4716,26.125,81.125,635.55
4717,26.125,81.375,790.02
4718,26.125,81.625,635.55
4719,26.125,81.875,708.59
4720,26.125,82.125,761.89
4721,26.125,82.375,659.02
4722,26.125,82.625,790.02
4723,26.125,82.875,530.16
4724,26.125,83.125,880.81
4725,26.125,83.375,849.44
4726,26.125,83.625,761.89
4727,26.125,83.875,947.06
4728,26.125,84.125,1055.9
4729,26.125,84.375,1819.04
4730,26.125,84.625,1094.89
4731,26.125,84.875,880.81
4732,26.125,85.125,982.03
4733,26.125,85.375,2102.98
4734,26.125,85.625,1094.89
4735,26.125,85.875,2710.63
4736,26.125,86.125,1265.79
4737,26.125,86.375,1018.3
4738,26.125,86.625,947.06
4739,26.125,86.875,913.33
4740,26.125,87.125,982.03
4741,26.125,87.375,880.81
4742,26.125,87.625,982.03
4743,26.125,87.875,819.19
4744,26.125,88.125,683.35
4745,26.125,88.375,734.75
4746,26.125,88.625,612.92
4747,26.125,88.875,947.06
4748,26.125,89.125,708.59
4749,26.125,89.375,1265.79
4750,26.125,89.625,819.19
4751,26.125,89.875,411.31
4752,26.125,90.125,475.52
4753,26.125,90.375,355.78
4754,26.125,90.625,442.25
4755,26.125,90.875,493.08
4756,26.125,91.125,659.02
4757,26.125,91.375,343.11
4758,26.125,91.625,5206.37
4759,26.125,92.375,442.25
4760,26.125,92.625,530.16
4761,26.125,92.875,659.02
4762,26.125,93.875,276.02
4763,26.125,94.125,493.08
4764,26.125,103.125,1018.3
4765,26.125,104.625,276.02
4766,26.125,104.875,276.02
4767,26.125,105.375,307.74
4768,26.125,106.125,458.58
4769,26.125,111.375,296.78
4770,26.125,111.625,296.78
4771,26.125,112.125,382.54
4772,26.125,112.375,256.71
4773,26.125,112.625,256.71
4774,26.125,112.875,286.22
4775,26.125,113.125,266.19
4776,26.125,114.625,368.92
4777,26.125,115.625,256.71
4778,26.125,119.125,286.22
4779,26.125,119.375,2521.01
4780,25.875,-103.625,296.78
4781,25.875,-100.375,1463.37
4782,25.875,-100.125,1361.0
4783,25.875,-80.375,790.02
4784,25.875,32.875,2102.98
4785,25.875,68.375,635.55
4786,25.875,74.125,286.22
4787,25.875,76.375,355.78
4788,25.875,77.875,493.08
4789,25.875,78.375,296.78
4790,25.875,79.125,296.78
4791,25.875,79.375,368.92
4792,25.875,79.625,266.19
4793,25.875,79.875,266.19
4794,25.875,80.125,319.11
4795,25.875,80.375,368.92
4796,25.875,80.625,475.52
4797,25.875,80.875,442.25
4798,25.875,81.125,612.92
4799,25.875,81.375,734.75
4800,25.875,81.875,708.59
4801,25.875,82.125,790.02
4802,25.875,82.375,819.19
4803,25.875,82.625,982.03
4804,25.875,82.875,426.5
4805,25.875,83.125,880.81
4806,25.875,83.375,1094.89
4807,25.875,83.625,913.33
4808,25.875,83.875,913.33
4809,25.875,84.125,1055.9
4810,25.875,84.375,947.06
4811,25.875,84.625,1094.89
4812,25.875,84.875,1411.26
4813,25.875,85.125,880.81
4814,25.875,85.375,947.06
4815,25.875,85.625,1573.44
4816,25.875,85.875,1177.24
4817,25.875,86.125,1631.54
4818,25.875,86.375,1018.3
4819,25.875,86.625,734.75
4820,25.875,86.875,849.44
4821,25.875,87.125,913.33
4822,25.875,87.375,659.02
4823,25.875,87.625,426.5
4824,25.875,87.875,734.75
4825,25.875,88.125,790.02
